Price,Close,High,Low,Open,Volume
Ticker,0069M0.KS,0069M0.KS,0069M0.KS,0069M0.KS,0069M0.KS
Date,,,,,
2025-06-24,10050.0,10050.0,10000.0,10035.0,205203
2025-06-25,10100.0,10115.0,10047.0,10085.0,239551
2025-06-26,10100.0,10105.0,10065.0,10095.0,209490
2025-06-27,10195.0,10195.0,10150.0,10180.0,159946
2025-06-30,10225.0,10285.0,10185.0,10280.0,210308
2025-07-01,10250.0,10270.0,10215.0,10235.0,321213
2025-07-02,10230.0,10240.0,10180.0,10200.0,221222
2025-07-03,10285.0,10300.0,10227.0,10240.0,263513
2025-07-04,10345.0,10415.0,10335.0,10390.0,288998
2025-07-07,10365.0,10390.0,10345.0,10365.0,217614
2025-07-08,10375.0,10405.0,10340.0,10405.0,297131
2025-07-09,10395.0,10410.0,10375.0,10410.0,353756
2025-07-10,10420.0,10480.0,10420.0,10455.0,209187
2025-07-11,10445.0,10455.0,10380.0,10455.0,185143
2025-07-14,10435.0,10440.0,10395.0,10425.0,217764
2025-07-15,10565.0,10585.0,10505.0,10535.0,222492
2025-07-16,10545.0,10585.0,10540.0,10565.0,169986
2025-07-17,10665.0,10665.0,10560.0,10560.0,224641
2025-07-18,10740.0,10750.0,10690.0,10730.0,167464
2025-07-21,10705.0,10725.0,10695.0,10720.0,242808
2025-07-22,10700.0,10710.0,10675.0,10680.0,187789
2025-07-23,10615.0,10630.0,10575.0,10630.0,183622
2025-07-24,10585.0,10665.0,10560.0,10665.0,178301
2025-07-25,10680.0,10690.0,10615.0,10615.0,260006
2025-07-28,10785.0,10785.0,10730.0,10745.0,219468
2025-07-29,10850.0,10855.0,10820.0,10820.0,271445
2025-07-30,10760.0,10860.0,10720.0,10850.0,162955
2025-07-31,10935.0,11000.0,10895.0,10950.0,168998
2025-08-01,10795.0,10830.0,10740.0,10740.0,220560
2025-08-04,10550.0,10575.0,10525.0,10575.0,51080
2025-08-05,10755.0,10765.0,10685.0,10730.0,24680
2025-08-06,10680.0,10695.0,10590.0,10590.0,142521
2025-08-07,10750.0,10810.0,10610.0,10785.0,221548
2025-08-08,10840.0,10850.0,10780.0,10795.0,143415
2025-08-11,10925.0,10945.0,10915.0,10945.0,205741
2025-08-12,10900.0,10925.0,10875.0,10920.0,250691
2025-08-13,10985.0,11015.0,10980.0,10980.0,195018
2025-08-14,10970.0,11005.0,10950.0,10970.0,208909
2025-08-18,10940.0,11010.0,10940.0,10985.0,264595
2025-08-19,10960.0,10985.0,10940.0,10985.0,191138
2025-08-20,10845.0,10860.0,10820.0,10840.0,240051
2025-06-24,10050.0,10050.0,10000.0,10035.0,205203
2025-06-25,10100.0,10115.0,10047.0,10085.0,239551
2025-06-26,10100.0,10105.0,10065.0,10095.0,209490
2025-06-27,10195.0,10195.0,10150.0,10180.0,159946
2025-06-30,10225.0,10285.0,10185.0,10280.0,210308
2025-07-01,10250.0,10270.0,10215.0,10235.0,321213
2025-07-02,10230.0,10240.0,10180.0,10200.0,221222
2025-07-03,10285.0,10300.0,10227.0,10240.0,263513
2025-07-04,10345.0,10415.0,10335.0,10390.0,288998
2025-07-07,10365.0,10390.0,10345.0,10365.0,217614
2025-07-08,10375.0,10405.0,10340.0,10405.0,297131
2025-07-09,10395.0,10410.0,10375.0,10410.0,353756
2025-07-10,10420.0,10480.0,10420.0,10455.0,209187
2025-07-11,10445.0,10455.0,10380.0,10455.0,185143
2025-07-14,10435.0,10440.0,10395.0,10425.0,217764
2025-07-15,10565.0,10585.0,10505.0,10535.0,222492
2025-07-16,10545.0,10585.0,10540.0,10565.0,169986
2025-07-17,10665.0,10665.0,10560.0,10560.0,224641
2025-07-18,10740.0,10750.0,10690.0,10730.0,167464
2025-07-21,10705.0,10725.0,10695.0,10720.0,242808
2025-07-22,10700.0,10710.0,10675.0,10680.0,187789
2025-07-23,10615.0,10630.0,10575.0,10630.0,183622
2025-07-24,10585.0,10665.0,10560.0,10665.0,178301
2025-07-25,10680.0,10690.0,10615.0,10615.0,260006
2025-07-28,10785.0,10785.0,10730.0,10745.0,219468
