Price,Close,High,Low,Open,Volume
2025-06-12,50025.0,50055.0,50020.0,50055.0,42697
2025-06-13,50025.0,50060.0,50020.0,50055.0,49810
2025-06-16,50025.0,50035.0,50005.0,50035.0,59083
2025-06-17,50035.0,50055.0,50030.0,50045.0,47500
2025-06-18,50025.0,50055.0,50025.0,50055.0,39881
2025-06-19,50030.0,50060.0,50030.0,50055.0,39504
2025-06-20,50035.0,50065.0,50035.0,50055.0,39558
2025-06-23,50040.0,50060.0,50040.0,50060.0,27987
2025-06-24,50070.0,50085.0,50060.0,50075.0,45782
2025-06-25,50065.0,50085.0,50065.0,50085.0,39785
2025-06-26,50070.0,50090.0,50070.0,50090.0,27301
2025-06-27,50105.0,50105.0,50080.0,50100.0,27307
2025-06-30,50110.0,50115.0,50100.0,50105.0,28119
2025-07-01,50100.0,50130.0,50100.0,50110.0,3192
2025-07-02,50090.0,50115.0,50090.0,50100.0,5
2025-07-03,50125.0,50125.0,50125.0,50125.0,364
2025-07-04,50140.0,50140.0,50125.0,50125.0,141
2025-07-07,50115.0,50140.0,50115.0,50140.0,1005
2025-07-08,50120.0,50130.0,50120.0,50130.0,52
2025-07-09,50125.0,50135.0,50125.0,50135.0,20
2025-07-10,50135.0,50165.0,50135.0,50150.0,513
2025-07-11,50155.0,50155.0,50155.0,50155.0,0
2025-07-14,50155.0,50180.0,50155.0,50180.0,2
2025-07-15,50155.0,50155.0,50150.0,50150.0,1023
2025-07-16,50150.0,50165.0,50145.0,50145.0,31
2025-07-17,50165.0,50165.0,50165.0,50165.0,207
2025-07-18,50165.0,50165.0,50165.0,50165.0,0
2025-07-21,50175.0,50180.0,50170.0,50180.0,23
2025-07-22,50180.0,50215.0,50180.0,50205.0,17151
2025-07-23,50190.0,50190.0,50185.0,50185.0,216
2025-07-24,50200.0,50205.0,50200.0,50205.0,58
2025-07-25,50190.0,50195.0,50190.0,50195.0,122
2025-07-28,50195.0,50200.0,50190.0,50190.0,796
2025-07-29,50205.0,50220.0,50205.0,50210.0,15
2025-07-30,50225.0,50230.0,50215.0,50220.0,10620
2025-07-31,50220.0,50220.0,50220.0,50220.0,13
2025-08-01,50220.0,50250.0,50220.0,50250.0,92
2025-08-04,50280.0,50280.0,50280.0,50280.0,1
2025-08-05,50265.0,50265.0,50265.0,50265.0,101
2025-08-06,50265.0,50265.0,50265.0,50265.0,0
2025-08-07,50270.0,50270.0,50270.0,50270.0,0
2025-08-08,50310.0,50310.0,50310.0,50310.0,1
2025-08-11,50305.0,50305.0,50290.0,50290.0,21
2025-08-12,50300.0,50300.0,50295.0,50300.0,521
2025-08-13,50315.0,50315.0,50290.0,50315.0,672
2025-08-14,50330.0,50335.0,50315.0,50315.0,12
2025-08-18,50335.0,50335.0,50325.0,50335.0,111330
2025-08-19,50325.0,50330.0,50320.0,50330.0,111
2025-08-20,50325.0,50325.0,50325.0,50325.0,2
2025-08-21,50335.0,50340.0,50310.0,50340.0,1993
2025-08-22,50330.0,50335.0,50330.0,50330.0,3458
2025-08-25,50340.0,50340.0,50335.0,50335.0,101
2025-08-26,50350.0,50365.0,50350.0,50365.0,727
2025-08-27,50385.0,50385.0,50365.0,50365.0,28024
2025-08-28,50395.0,50410.0,50395.0,50410.0,9686
2025-08-29,50395.0,50395.0,50395.0,50395.0,1302
2025-09-01,50385.0,50400.0,50380.0,50400.0,402
2025-09-02,50405.0,50410.0,50405.0,50405.0,1983
2025-09-03,50390.0,50405.0,50390.0,50400.0,507
2025-09-04,50390.0,50395.0,50375.0,50385.0,1012
2025-09-05,50390.0,50390.0,50390.0,50390.0,790
2025-05-27,50005.0,50025.0,50005.0,50025.0,38114
2025-05-28,50015.0,50025.0,50005.0,50015.0,20248
2025-05-29,50015.0,50045.0,50010.0,50025.0,43222
2025-05-30,49990.0,50030.0,49990.0,50030.0,66131
2025-06-02,50015.0,50025.0,50005.0,50025.0,38058
2025-06-04,50005.0,50040.0,49990.0,50020.0,56100
2025-06-05,50010.0,50035.0,50010.0,50025.0,59118
2025-06-09,50020.0,50030.0,50005.0,50010.0,50175
2025-06-10,50025.0,50040.0,50020.0,50030.0,41175
2025-06-11,50015.0,50055.0,50015.0,50035.0,32330
2025-06-12,50025.0,50055.0,50020.0,50055.0,42697
2025-06-13,50025.0,50060.0,50020.0,50055.0,49810
2025-06-16,50025.0,50035.0,50005.0,50035.0,59083
2025-06-17,50035.0,50055.0,50030.0,50045.0,47500
2025-06-18,50025.0,50055.0,50025.0,50055.0,39881
2025-06-19,50030.0,50060.0,50030.0,50055.0,39504
2025-06-20,50035.0,50065.0,50035.0,50055.0,39558
2025-06-23,50040.0,50060.0,50040.0,50060.0,27987
2025-06-24,50070.0,50085.0,50060.0,50075.0,45782
2025-06-25,50065.0,50085.0,50065.0,50085.0,39785
2025-06-26,50070.0,50090.0,50070.0,50090.0,27301
2025-06-27,50105.0,50105.0,50080.0,50100.0,27307
2025-06-30,50110.0,50115.0,50100.0,50105.0,28119
2025-07-01,50100.0,50130.0,50100.0,50110.0,3192
2025-07-02,50090.0,50115.0,50090.0,50100.0,5
2025-07-03,50125.0,50125.0,50125.0,50125.0,364
2025-07-04,50140.0,50140.0,50125.0,50125.0,141
2025-07-07,50115.0,50140.0,50115.0,50140.0,1005
2025-07-08,50120.0,50130.0,50120.0,50130.0,52
2025-07-09,50125.0,50135.0,50125.0,50135.0,20
2025-07-10,50135.0,50165.0,50135.0,50150.0,513
2025-07-11,50155.0,50155.0,50155.0,50155.0,0
2025-07-14,50155.0,50180.0,50155.0,50180.0,2
2025-07-15,50155.0,50155.0,50150.0,50150.0,1023
2025-07-16,50150.0,50165.0,50145.0,50145.0,31
2025-07-17,50165.0,50165.0,50165.0,50165.0,207
2025-07-18,50165.0,50165.0,50165.0,50165.0,0
2025-07-21,50175.0,50180.0,50170.0,50180.0,23
2025-07-22,50180.0,50215.0,50180.0,50205.0,17151
2025-07-23,50190.0,50190.0,50185.0,50185.0,216
2025-07-24,50200.0,50205.0,50200.0,50205.0,58
2025-07-25,50190.0,50195.0,50190.0,50195.0,122
2025-07-28,50195.0,50200.0,50190.0,50190.0,796
2025-07-29,50205.0,50220.0,50205.0,50210.0,15
2025-07-30,50225.0,50230.0,50215.0,50220.0,10620
2025-07-31,50220.0,50220.0,50220.0,50220.0,13
2025-08-01,50220.0,50250.0,50220.0,50250.0,92
2025-08-04,50280.0,50280.0,50280.0,50280.0,1
2025-08-05,50265.0,50265.0,50265.0,50265.0,101
2025-08-06,50265.0,50265.0,50265.0,50265.0,0
2025-08-07,50270.0,50270.0,50270.0,50270.0,0
2025-08-08,50310.0,50310.0,50310.0,50310.0,1
2025-08-11,50305.0,50305.0,50290.0,50290.0,21
2025-08-12,50300.0,50300.0,50295.0,50300.0,521
2025-08-13,50315.0,50315.0,50290.0,50315.0,672
2025-08-14,50330.0,50335.0,50315.0,50315.0,12
2025-08-18,50335.0,50335.0,50325.0,50335.0,111330
2025-08-19,50325.0,50330.0,50320.0,50330.0,111
2025-08-20,50325.0,50325.0,50325.0,50325.0,2
2025-08-21,50335.0,50340.0,50310.0,50340.0,1993
2025-08-22,50330.0,50335.0,50330.0,50330.0,3458
2025-08-25,50340.0,50340.0,50335.0,50335.0,101
2025-08-26,50350.0,50365.0,50350.0,50365.0,727
2025-08-27,50385.0,50385.0,50365.0,50365.0,28024
2025-08-28,50395.0,50410.0,50395.0,50410.0,9686
2025-08-29,50395.0,50395.0,50395.0,50395.0,1302
2025-09-01,50385.0,50400.0,50380.0,50400.0,402
2025-09-02,50405.0,50410.0,50405.0,50405.0,1983
2025-09-03,50390.0,50405.0,50390.0,50400.0,507
2025-09-04,50390.0,50395.0,50375.0,50385.0,1012
2025-09-05,50390.0,50390.0,50390.0,50390.0,790
